"barcode","dataset","PAX8","GATA3","ESR1"
"TCGA-61-1903-01A-01R-0584-07","OV.mRNA",3.923,-4.299625,1.04516666666667
"TCGA-61-1904-01A-01R-0584-07","OV.mRNA",3.374,-3.50225,1.3425
"TCGA-61-1906-01A-01R-0584-07","OV.mRNA",2.6865,-3.54675,0.810916666666667
"TCGA-61-1907-01A-01R-0584-07","OV.mRNA",1.75625,-3.828,1.68633333333333
"TCGA-61-1910-01A-01R-0584-07","OV.mRNA",3.88775,-4.113625,2.22075
"TCGA-61-1911-01A-01R-0584-07","OV.mRNA",2.8845,-2.1,2.606
"TCGA-61-1913-01A-01R-0584-07","OV.mRNA",2.949,-4.002,1.77716666666667
"TCGA-61-1914-01A-01R-0584-07","OV.mRNA",4.16075,-4.34925,1.69383333333333
"TCGA-61-1915-01A-01R-0584-07","OV.mRNA",3.8005,-4.32425,2.61425
"TCGA-61-1916-01A-01R-0810-07","OV.mRNA",3.402,-4.49625,1.76975
"TCGA-61-1916-02A-01R-0810-07","OV.mRNA",3.1835,-4.1765,3.13141666666667
"TCGA-61-1917-01A-01R-0655-07","OV.mRNA",4.1895,-3.842125,1.3955
"TCGA-61-1918-01A-01R-0655-07","OV.mRNA",3.68925,-4.281875,1.85791666666667
"TCGA-61-1919-01A-01R-0655-07","OV.mRNA",4.199,-3.717375,0.931916666666667
"TCGA-61-1995-01A-01R-0670-07","OV.mRNA",3.8865,-3.327,2.15833333333333
"TCGA-61-1998-01A-01R-0670-07","OV.mRNA",4.84575,-5.248875,0.984333333333333
"TCGA-61-2000-01A-01R-0670-07","OV.mRNA",4.16275,-4.128875,1.93433333333333
"TCGA-61-2002-01A-01R-0670-07","OV.mRNA",3.641,-4.04725,1.29108333333333
"TCGA-61-2003-01A-01R-0670-07","OV.mRNA",3.56725,-4.573625,-0.303416666666667
"TCGA-61-2008-01A-02R-0670-07","OV.mRNA",3.1335,-5.70575,0.685
"TCGA-61-2008-02A-01R-0810-07","OV.mRNA",3.1035,-4.549125,2.52825
"TCGA-61-2009-01A-01R-0670-07","OV.mRNA",3.80725,-4.214375,-1.57875
"TCGA-61-2012-01A-01R-0670-07","OV.mRNA",4.979,-4.3435,2.33875
"TCGA-61-2016-01A-01R-0670-07","OV.mRNA",3.555,-4.471,2.60816666666667
"TCGA-61-2017-01A-01R-0670-07","OV.mRNA",4.2375,-5.192375,1.85666666666667
"TCGA-61-2018-01A-01R-0670-07","OV.mRNA",1.58325,-4.002375,1.33425
"TCGA-61-2087-01A-01R-0670-07","OV.mRNA",3.62,-4.6935,0.955416666666666
"TCGA-61-2088-01A-01R-0670-07","OV.mRNA",5.573,-3.3255,2.88233333333333
"TCGA-61-2092-01A-01R-0670-07","OV.mRNA",3.7545,-5.434875,1.65775
"TCGA-61-2094-01A-01R-0670-07","OV.mRNA",4.1605,-3.394,1.77275
"TCGA-61-2095-01A-01R-0670-07","OV.mRNA",4.57275,-4.40025,1.79866666666667
"TCGA-61-2095-02A-01R-0810-07","OV.mRNA",2.73,-3.492125,0.851666666666667
"TCGA-61-2096-01A-01R-0670-07","OV.mRNA",2.488,-4.35975,1.87316666666667
"TCGA-61-2097-01A-02R-0670-07","OV.mRNA",3.43,-4.887875,1.36391666666667
"TCGA-61-2098-01A-01R-0670-07","OV.mRNA",3.39725,-5.366875,0.686916666666667
"TCGA-61-2101-01A-01R-0670-07","OV.mRNA",4.57225,-4.58375,1.23266666666667
"TCGA-61-2102-01A-01R-0670-07","OV.mRNA",-0.94375,-2.60625,-3.93058333333333
"TCGA-61-2104-01A-01R-0670-07","OV.mRNA",4.01225,-5.215,1.98175
"TCGA-61-2109-01A-01R-0670-07","OV.mRNA",4.412,-4.37975,2.20508333333333
"TCGA-61-2110-01A-01R-0670-07","OV.mRNA",4.18225,-5.1515,2.1235
"TCGA-61-2111-01A-01R-0670-07","OV.mRNA",4.257,-5.0205,3.5365
"TCGA-61-2113-01A-01R-0670-07","OV.mRNA",3.7845,-3.887125,1.11875
"TCGA-61-2610-02A-01R-1141-07","OV.mRNA",2.0805,-1.593625,2.42741666666667
"TCGA-61-2611-02A-01R-1141-07","OV.mRNA",2.24725,-4.30775,-0.866916666666667
"TCGA-61-2612-01A-01R-1141-07","OV.mRNA",3.12525,-3.53175,-2.30691666666667
"TCGA-61-2613-01A-01R-1141-07","OV.mRNA",3.35075,-3.849,1.47075
"TCGA-61-2614-01A-01R-1141-07","OV.mRNA",3.37775,-3.96,-0.603166666666667
"TCGA-A5-A0G2-01A-11R-A040-07","UCEC.mRNA",4.4505,-4.906125,-3.12325
"TCGA-A5-A0G3-01A-11R-A040-07","UCEC.mRNA",4.24775,-5.538,-0.1515
"TCGA-A5-A0G5-01A-11R-A040-07","UCEC.mRNA",4.0935,-3.301125,-2.42333333333333
"TCGA-A5-A0GA-01A-11R-A040-07","UCEC.mRNA",4.67775,-4.73257142857143,2.58733333333333
"TCGA-A5-A0GB-01A-11R-A040-07","UCEC.mRNA",3.04225,-4.7165,2.87608333333333
"TCGA-A5-A0GE-01A-11R-A040-07","UCEC.mRNA",4.12925,-4.254375,2.96908333333333
"TCGA-A5-A0GH-01A-21R-A040-07","UCEC.mRNA",3.2045,-4.042125,-1.47858333333333
"TCGA-A5-A0GM-01A-11R-A040-07","UCEC.mRNA",3.4795,-4.829375,3.3445
"TCGA-A5-A0GP-01A-11R-A040-07","UCEC.mRNA",2.681,-4.109875,3.4725
"TCGA-A5-A0GU-01A-11R-A040-07","UCEC.mRNA",3.61175,-5.05,4.395
"TCGA-AP-A051-01A-21R-A00V-07","UCEC.mRNA",3.314,-4.330125,3.04066666666667
"TCGA-AP-A052-01A-11R-A00V-07","UCEC.mRNA",4.43875,-3.884125,1.14075
"TCGA-AP-A053-01A-21R-A00V-07","UCEC.mRNA",3.91725,-4.085625,1.823
"TCGA-AP-A054-01A-11R-A040-07","UCEC.mRNA",-0.1135,-4.227125,-1.2995
"TCGA-AP-A056-01A-11R-A00V-07","UCEC.mRNA",2.98775,-3.96375,2.76383333333333
"TCGA-AP-A05A-01A-11R-A00V-07","UCEC.mRNA",3.9285,-1.80025,-0.37275
"TCGA-AP-A05D-01A-11R-A00V-07","UCEC.mRNA",5.02675,-4.159625,0.062
"TCGA-AP-A05H-01A-11R-A00V-07","UCEC.mRNA",3.45925,-5.31375,-1.35391666666667
"TCGA-AP-A05J-01A-11R-A00V-07","UCEC.mRNA",4.18625,-5.375625,2.04716666666667
"TCGA-AP-A05N-01A-11R-A00V-07","UCEC.mRNA",3.02225,-4.279625,3.0475
"TCGA-AP-A05P-01A-11R-A040-07","UCEC.mRNA",3.36425,0.44125,2.85358333333333
"TCGA-AP-A0L8-01A-11R-A040-07","UCEC.mRNA",4.2235,-1.805625,1.44366666666667
"TCGA-AP-A0L9-01A-11R-A040-07","UCEC.mRNA",4.51725,-4.707625,0.628833333333333
"TCGA-AP-A0LD-01A-11R-A040-07","UCEC.mRNA",3.17875,-3.195625,0.826583333333333
"TCGA-AP-A0LG-01A-11R-A040-07","UCEC.mRNA",3.9985,-4.01725,3.72975
"TCGA-AP-A0LH-01A-11R-A040-07","UCEC.mRNA",4.25475,-3.631125,2.77516666666667
"TCGA-AP-A0LJ-01A-11R-A040-07","UCEC.mRNA",2.70675,-3.16625,2.79841666666667
"TCGA-AP-A0LN-01A-11R-A040-07","UCEC.mRNA",3.87825,-3.87875,4.06433333333333
"TCGA-AP-A0LT-01A-11R-A040-07","UCEC.mRNA",4.29375,-5.078375,2.69833333333333
"TCGA-AP-A0LV-01A-11R-A040-07","UCEC.mRNA",3.30675,-4.98025,2.69133333333333
"TCGA-AX-A05S-01A-11R-A00V-07","UCEC.mRNA",4.13425,-4.027375,3.48116666666667
"TCGA-AX-A05T-01A-11R-A00V-07","UCEC.mRNA",3.681,-5.02075,4.13433333333333
"TCGA-AX-A05U-01A-11R-A00V-07","UCEC.mRNA",3.6785,-5.018625,4.22908333333333
"TCGA-AX-A05W-01A-21R-A00V-07","UCEC.mRNA",3.56075,-4.181875,2.63491666666667
"TCGA-AX-A05Y-01A-11R-A00V-07","UCEC.mRNA",3.125,-4.56475,4.36875
"TCGA-AX-A05Z-01A-11R-A00V-07","UCEC.mRNA",3.865,-3.8675,2.04041666666667
"TCGA-AX-A060-01A-11R-A00V-07","UCEC.mRNA",2.7175,-5.27042857142857,3.52333333333333
"TCGA-AX-A062-01A-11R-A00V-07","UCEC.mRNA",3.037,-4.315875,3.06283333333333
"TCGA-AX-A063-01A-11R-A00V-07","UCEC.mRNA",4.3095,-3.511125,4.73691666666667
"TCGA-AX-A064-01A-11R-A00V-07","UCEC.mRNA",3.99725,-3.73125,2.40241666666667
"TCGA-AX-A06B-01A-11R-A00V-07","UCEC.mRNA",3.49125,-4.29,4.25
"TCGA-AX-A06F-01A-11R-A00V-07","UCEC.mRNA",3.915,-4.638625,0.799083333333333
"TCGA-AX-A06J-01A-11R-A00V-07","UCEC.mRNA",1.9545,-4.092875,2.013
"TCGA-AX-A0IW-01A-11R-A040-07","UCEC.mRNA",3.82675,-4.575875,0.2865
"TCGA-AX-A0J1-01A-11R-A040-07","UCEC.mRNA",3.75925,-5.057375,3.19866666666667
"TCGA-B5-A0JR-01A-13R-A040-07","UCEC.mRNA",3.76875,-4.528375,2.96525
"TCGA-B5-A0JZ-01A-11R-A040-07","UCEC.mRNA",4.32625,-3.65625,3.30925
"TCGA-B5-A0K0-01A-11R-A040-07","UCEC.mRNA",3.19525,-3.819875,2.5045
"TCGA-B5-A0K1-01A-11R-A040-07","UCEC.mRNA",4.50525,-4.16625,3.76775
"TCGA-B5-A0K4-01A-11R-A040-07","UCEC.mRNA",-1.28525,-3.6,4.11
"TCGA-BG-A0LW-01A-11R-A040-07","UCEC.mRNA",3.50825,-4.045625,2.76925
"TCGA-BG-A0MI-01A-11R-A040-07","UCEC.mRNA",3.51825,-4.442125,3.41183333333333
"TCGA-BK-A0C9-01A-11R-A00V-07","UCEC.mRNA",3.03275,-5.177,3.61941666666667
"TCGA-BK-A0CC-01A-21R-A00V-07","UCEC.mRNA",4.10775,-1.81425,-2.55766666666667
